1704878100,111.2,114.95,75.05,89,7316895
1704878400,89,94,77.7,83.05,4491585
1704878700,83.05,85.25,57.7,58.15,5695500
1704879000,58.15,149,56.6,143.3,13694415
1704879300,143.3,159.75,96.75,131.8,8859135
1704879600,131.8,180,118.75,179.75,7428375
1704879900,179.75,183,105.45,127.95,8267235
1704880200,127.95,165.2,120.95,150.1,5865435
1704880500,150.1,171.4,121,159.9,5044155
1704880800,159.9,159.9,135.35,138.95,3132990
1704881100,138.95,157.6,121.05,141.95,3644835
1704881400,141.95,195,139.25,181.5,3657930
1704881700,181.5,238.7,175.05,215.75,6331080
1704882000,215.75,223,156.65,163.55,3534840
1704882300,163.55,166.95,134.9,159.95,3738270
1704882600,159.95,198.35,158.3,182.85,3125520
1704882900,182.85,193.2,172.1,185.4,1573560
1704883200,185.4,187.2,143.75,147.6,2617335
1704883500,147.6,159.15,117.8,131.5,3853590
1704883800,131.5,141.7,117.3,125.1,2823180
1704884100,125.1,142.3,106.35,120.35,3578955
1704884400,120.35,142.25,108.5,128.95,3389835
1704884700,128.95,131.1,102.4,114.3,3336840
1704885000,114.3,150.3,107.2,144.75,2956635
1704885300,145.2,161.9,129.05,139.55,3373425
1704885600,139.55,153.7,136.15,148.15,2179695
1704885900,148.15,170.4,136.6,142.85,2694600
1704886200,142.85,151.7,124.7,127.1,2227245
1704886500,122.95,173.2,121.85,167.55,3191355
1704886800,167.55,202.1,158.25,162.15,4026615
1704887100,160.9,175,144,158.3,1978065
1704887400,158.3,170.3,145.85,155.15,1822755
1704887700,155.15,162.15,141.35,153.05,1531920
1704888000,153.05,160.45,130.55,131.4,1886085
1704888300,131.4,134.2,96.7,120.4,4678650
1704888600,118.4,137.6,114.4,125.3,2793720
1704888900,125.3,128.25,112.8,117.85,1470210
1704889200,117.85,129.45,108.15,115.95,2879130
1704889500,115.95,133.8,111.95,130.8,2003370
1704889800,130.8,156.3,120,146.55,3506715
1704890100,145.35,153.05,133.7,143.95,2288760
1704890400,143.95,146.3,105.5,107.8,3198285
1704890700,107.8,143.15,51.9,96.55,16435890
1704891000,95.35,97.6,75.5,90,5592315
1704891300,90,92.85,77.75,85.45,3535785
1704891600,85.45,93.65,78,84.65,3533160
1704891900,85.25,108.65,81.5,90.55,4912920
1704892200,90.55,120.6,85.1,110.5,4675050
1704892500,109.9,125,89.8,103.2,4632045
1704892800,103.2,109.55,88.75,102.35,3138360
1704893100,102.35,113.7,94.95,107.05,2386035
1704893400,106.1,126.45,92.15,94.9,4753995
1704893700,94.9,101.9,83.85,91.6,3800460
1704894000,93.65,106.85,76.55,105.45,5073645
1704894300,105.45,106.7,77.5,86.7,5450055
1704894600,86.3,102.75,82.8,102.5,3150330
1704894900,101,175.7,98.7,166.4,10526535
1704895200,166.4,217.5,125.7,129.25,6893835
1704895500,129.35,148.7,118.45,142.55,3943740
1704895800,143.85,167.85,130,157.15,3218850
1704896100,157.15,182.75,139.1,160.3,4270740
1704896400,160.1,168.6,110.25,117.9,3946335
1704896700,117.4,127.15,103.35,118,3871845
1704897000,118,151.5,111.8,139.25,3775800
1704897300,139.25,192.2,135.25,171.4,5494080
1704897600,171.4,206.75,139.15,158.8,4971195
1704897900,158.8,159.8,125,136.75,2771955
1704898200,137.75,179.55,134.5,174.75,2916480
1704898500,174.75,183.8,148.45,152,2774985
1704898800,152,213.1,146.75,212.75,3864690
1704899100,213.45,214.25,95.8,138.9,6006525
1704899400,138.9,149.25,126.9,140.35,2503710
1704899700,140.55,163.15,139.95,156.5,2348175
1704900000,156.5,161.85,151.85,157.05,1148880
1704900300,157.05,163.2,157.05,160.9,823080
